event_id,date,timestamp,shift,furnace,duration_min,category,reason,is_planned
DT-54163,2026-02-18,2026-02-18 08:09:07,Day,VIM-03,2.9,Short Stop,Pour rate adjustment,False
DT-54164,2026-02-18,2026-02-18 06:53:24,Day,VIM-03,11.6,Short Stop,Shell alignment,False
DT-54165,2026-02-18,2026-02-18 09:59:16,Day,VIM-03,6.1,Short Stop,Operator break,False
DT-54166,2026-02-18,2026-02-18 13:40:47,Day,VIM-03,1.2,Short Stop,Material staging,False
DT-54167,2026-02-18,2026-02-18 12:38:59,Day,VIM-03,5.4,Short Stop,Chamber pressure fluctuation,False
DT-54168,2026-02-18,2026-02-18 09:22:07,Day,VIM-03,7.9,Short Stop,Material staging,False
DT-54169,2026-02-18,2026-02-18 07:00:00,Day,VIM-03,130.5,Planned Maintenance,PM - Thermocouple replacement,True
DT-54170,2026-02-18,2026-02-18 12:42:32,Day,VIM-04,10.5,Short Stop,Shell alignment,False
DT-54171,2026-02-18,2026-02-18 14:25:16,Swing,VIM-01,1.2,Short Stop,Thermocouple check,False
DT-54172,2026-02-18,2026-02-18 15:52:28,Swing,VIM-01,14.0,Short Stop,Thermocouple check,False
DT-54173,2026-02-18,2026-02-18 20:56:36,Swing,VIM-01,1.6,Short Stop,Material staging,False
DT-54174,2026-02-18,2026-02-18 19:55:50,Swing,VIM-02,3.0,Short Stop,Shell alignment,False
DT-54175,2026-02-18,2026-02-18 18:24:16,Swing,VIM-03,8.6,Short Stop,Mold positioning,False
DT-54176,2026-02-18,2026-02-18 19:53:42,Swing,VIM-04,2.9,Short Stop,Thermocouple check,False
DT-54177,2026-02-18,2026-02-18 18:28:54,Swing,VIM-04,5.8,Short Stop,Pour rate adjustment,False
DT-54178,2026-02-18,2026-02-18 15:11:54,Swing,VIM-04,4.8,Short Stop,Shell alignment,False
DT-54179,2026-02-18,2026-02-18 19:57:52,Swing,VIM-04,3.2,Short Stop,Operator break,False
DT-54180,2026-02-18,2026-02-19 04:36:44,Night,VIM-01,5.5,Short Stop,Shell alignment,False
DT-54181,2026-02-18,2026-02-19 05:28:59,Night,VIM-02,12.3,Short Stop,Mold positioning,False
DT-54182,2026-02-18,2026-02-19 00:11:51,Night,VIM-02,2.7,Short Stop,Vacuum leak minor,False
DT-54183,2026-02-18,2026-02-18 23:57:19,Night,VIM-03,1.2,Short Stop,Thermocouple check,False
DT-54184,2026-02-18,2026-02-19 02:38:29,Night,VIM-04,14.0,Short Stop,Thermocouple check,False
DT-54185,2026-02-19,2026-02-19 07:02:29,Day,VIM-01,1.0,Short Stop,Thermocouple check,False
DT-54186,2026-02-19,2026-02-19 06:38:54,Day,VIM-02,1.9,Short Stop,Chamber pressure fluctuation,False
DT-54187,2026-02-19,2026-02-19 12:41:18,Day,VIM-03,14.0,Short Stop,Material staging,False
DT-54188,2026-02-19,2026-02-19 10:07:10,Day,VIM-04,2.7,Short Stop,Material staging,False
DT-54189,2026-02-19,2026-02-19 14:43:55,Swing,VIM-01,5.8,Short Stop,Mold positioning,False
DT-54190,2026-02-19,2026-02-19 14:12:54,Swing,VIM-01,2.3,Short Stop,Shell alignment,False
DT-54191,2026-02-19,2026-02-19 15:00:00,Swing,VIM-01,190.9,Planned Maintenance,PM - Crucible change,True
DT-54192,2026-02-19,2026-02-19 14:10:49,Swing,VIM-02,1.8,Short Stop,Mold positioning,False
DT-54193,2026-02-19,2026-02-19 17:20:55,Swing,VIM-02,7.7,Short Stop,Thermocouple check,False
DT-54194,2026-02-19,2026-02-19 15:17:19,Swing,VIM-02,5.2,Short Stop,Material staging,False
DT-54195,2026-02-19,2026-02-19 19:12:45,Swing,VIM-03,3.8,Short Stop,Pour rate adjustment,False
DT-54196,2026-02-19,2026-02-19 18:53:01,Swing,VIM-03,4.9,Short Stop,Operator break,False
DT-54197,2026-02-19,2026-02-19 23:07:04,Night,VIM-02,7.8,Short Stop,Thermocouple check,False
DT-54198,2026-02-19,2026-02-20 03:26:08,Night,VIM-02,14.0,Short Stop,Material staging,False
DT-54199,2026-02-19,2026-02-19 23:00:00,Night,VIM-02,217.4,Planned Maintenance,PM - Vacuum system service,True
DT-54200,2026-02-19,2026-02-20 05:43:28,Night,VIM-03,5.5,Short Stop,Vacuum leak minor,False
DT-54201,2026-02-19,2026-02-20 01:44:54,Night,VIM-03,7.7,Short Stop,Vacuum leak minor,False
DT-54202,2026-02-19,2026-02-19 22:32:07,Night,VIM-03,13.3,Short Stop,Vacuum leak minor,False
DT-54203,2026-02-19,2026-02-20 02:08:38,Night,VIM-03,3.2,Short Stop,Pour rate adjustment,False
DT-54204,2026-02-19,2026-02-19 23:34:54,Night,VIM-03,3.5,Short Stop,Vacuum leak minor,False
DT-54205,2026-02-19,2026-02-20 02:01:19,Night,VIM-03,14.0,Short Stop,Shell alignment,False
DT-54206,2026-02-19,2026-02-20 06:23:34,Night,VIM-03,66.5,Breakdown,Heating element burnout,False
DT-54207,2026-02-19,2026-02-19 23:44:58,Night,VIM-04,10.5,Short Stop,Pour rate adjustment,False
DT-54208,2026-02-19,2026-02-20 01:09:14,Night,VIM-04,1.1,Short Stop,Pour rate adjustment,False
DT-54209,2026-02-20,2026-02-20 12:50:43,Day,VIM-01,7.8,Short Stop,Mold positioning,False
DT-54210,2026-02-20,2026-02-20 10:54:44,Day,VIM-01,3.3,Short Stop,Thermocouple check,False
DT-54211,2026-02-20,2026-02-20 13:28:18,Day,VIM-01,1.8,Short Stop,Vacuum leak minor,False
DT-54212,2026-02-20,2026-02-20 09:49:47,Day,VIM-01,12.1,Short Stop,Material staging,False
DT-54213,2026-02-20,2026-02-20 08:00:38,Day,VIM-01,2.1,Short Stop,Pour rate adjustment,False
DT-54214,2026-02-20,2026-02-20 07:00:00,Day,VIM-01,184.7,Planned Maintenance,PM - Thermocouple replacement,True
DT-54215,2026-02-20,2026-02-20 10:08:07,Day,VIM-02,4.7,Short Stop,Chamber pressure fluctuation,False
DT-54216,2026-02-20,2026-02-20 12:33:47,Day,VIM-02,1.3,Short Stop,Thermocouple check,False
DT-54217,2026-02-20,2026-02-20 06:25:35,Day,VIM-02,2.1,Short Stop,Shell alignment,False
DT-54218,2026-02-20,2026-02-20 06:51:20,Day,VIM-02,4.7,Short Stop,Chamber pressure fluctuation,False
DT-54219,2026-02-20,2026-02-20 08:13:53,Day,VIM-03,7.9,Short Stop,Mold positioning,False
DT-54220,2026-02-20,2026-02-20 08:26:32,Day,VIM-03,2.3,Short Stop,Material staging,False
DT-54221,2026-02-20,2026-02-20 12:58:40,Day,VIM-03,1.1,Short Stop,Chamber pressure fluctuation,False
DT-54222,2026-02-20,2026-02-20 07:38:15,Day,VIM-03,3.1,Short Stop,Thermocouple check,False
DT-54223,2026-02-20,2026-02-20 07:00:00,Day,VIM-03,194.3,Planned Maintenance,PM - Crucible change,True
DT-54224,2026-02-20,2026-02-20 12:05:31,Day,VIM-04,5.9,Short Stop,Vacuum leak minor,False
DT-54225,2026-02-20,2026-02-20 13:37:05,Day,VIM-04,3.5,Short Stop,Thermocouple check,False
DT-54226,2026-02-20,2026-02-20 08:18:25,Day,VIM-04,13.1,Short Stop,Shell alignment,False
DT-54227,2026-02-20,2026-02-20 13:34:14,Day,VIM-04,6.7,Short Stop,Shell alignment,False
DT-54228,2026-02-20,2026-02-20 06:40:32,Day,VIM-04,4.2,Short Stop,Operator break,False
DT-54229,2026-02-20,2026-02-20 18:12:56,Swing,VIM-02,10.4,Short Stop,Operator break,False
DT-54230,2026-02-20,2026-02-20 18:10:02,Swing,VIM-02,2.1,Short Stop,Thermocouple check,False
DT-54231,2026-02-20,2026-02-20 15:47:07,Swing,VIM-02,1.9,Short Stop,Material staging,False
DT-54232,2026-02-20,2026-02-20 19:30:01,Swing,VIM-03,1.1,Short Stop,Operator break,False
DT-54233,2026-02-20,2026-02-20 20:05:12,Swing,VIM-03,1.6,Short Stop,Vacuum leak minor,False
DT-54234,2026-02-20,2026-02-20 16:25:59,Swing,VIM-03,6.1,Short Stop,Material staging,False
DT-54235,2026-02-20,2026-02-20 15:44:04,Swing,VIM-04,11.9,Short Stop,Operator break,False
DT-54236,2026-02-20,2026-02-20 19:04:39,Swing,VIM-04,5.8,Short Stop,Shell alignment,False
DT-54237,2026-02-20,2026-02-20 16:38:32,Swing,VIM-04,10.3,Short Stop,Vacuum leak minor,False
DT-54238,2026-02-20,2026-02-20 15:00:00,Swing,VIM-04,130.1,Planned Maintenance,PM - Furnace rebuild,True
DT-54239,2026-02-20,2026-02-20 23:06:15,Night,VIM-01,2.7,Short Stop,Operator break,False
DT-54240,2026-02-20,2026-02-20 22:50:31,Night,VIM-01,1.2,Short Stop,Operator break,False
DT-54241,2026-02-20,2026-02-21 00:14:22,Night,VIM-02,1.5,Short Stop,Material staging,False
DT-54242,2026-02-20,2026-02-21 03:01:03,Night,VIM-02,2.0,Short Stop,Operator break,False
DT-54243,2026-02-20,2026-02-21 04:27:43,Night,VIM-04,5.7,Short Stop,Operator break,False
DT-54244,2026-02-21,2026-02-21 13:26:24,Day,VIM-01,2.5,Short Stop,Operator break,False
DT-54245,2026-02-21,2026-02-21 10:14:16,Day,VIM-02,14.0,Short Stop,Thermocouple check,False
DT-54246,2026-02-21,2026-02-21 08:16:35,Day,VIM-02,2.2,Short Stop,Chamber pressure fluctuation,False
DT-54247,2026-02-21,2026-02-21 08:11:13,Day,VIM-02,1.6,Short Stop,Mold positioning,False
DT-54248,2026-02-21,2026-02-21 10:06:12,Day,VIM-02,5.5,Short Stop,Operator break,False
DT-54249,2026-02-21,2026-02-21 13:30:36,Day,VIM-03,2.7,Short Stop,Thermocouple check,False
DT-54250,2026-02-21,2026-02-21 10:57:50,Day,VIM-03,12.1,Short Stop,Vacuum leak minor,False
DT-54251,2026-02-21,2026-02-21 07:00:00,Day,VIM-03,189.9,Planned Maintenance,PM - Crucible change,True
DT-54252,2026-02-21,2026-02-21 10:18:32,Day,VIM-04,2.4,Short Stop,Operator break,False
DT-54253,2026-02-21,2026-02-21 12:34:26,Day,VIM-04,6.7,Short Stop,Operator break,False
DT-54254,2026-02-21,2026-02-21 08:02:39,Day,VIM-04,6.1,Short Stop,Shell alignment,False
DT-54255,2026-02-21,2026-02-21 06:15:41,Day,VIM-04,3.4,Short Stop,Shell alignment,False
DT-54256,2026-02-21,2026-02-21 15:48:48,Swing,VIM-01,1.9,Short Stop,Vacuum leak minor,False
DT-54257,2026-02-21,2026-02-21 14:46:51,Swing,VIM-02,10.1,Short Stop,Operator break,False
DT-54258,2026-02-21,2026-02-21 17:45:23,Swing,VIM-02,10.2,Short Stop,Operator break,False
DT-54259,2026-02-21,2026-02-21 15:47:42,Swing,VIM-02,3.8,Short Stop,Material staging,False
DT-54260,2026-02-21,2026-02-21 21:43:23,Swing,VIM-02,5.7,Short Stop,Thermocouple check,False
DT-54261,2026-02-21,2026-02-21 15:00:00,Swing,VIM-02,180.7,Planned Maintenance,PM - Crucible change,True
DT-54262,2026-02-21,2026-02-21 15:53:59,Swing,VIM-03,5.1,Short Stop,Shell alignment,False
DT-54263,2026-02-21,2026-02-21 15:49:45,Swing,VIM-03,1.1,Short Stop,Thermocouple check,False
DT-54264,2026-02-21,2026-02-21 19:37:15,Swing,VIM-03,1.1,Short Stop,Pour rate adjustment,False
DT-54265,2026-02-21,2026-02-21 14:46:11,Swing,VIM-03,1.9,Short Stop,Shell alignment,False
DT-54266,2026-02-21,2026-02-21 19:44:15,Swing,VIM-03,7.0,Short Stop,Shell alignment,False
DT-54267,2026-02-21,2026-02-21 16:40:25,Swing,VIM-03,9.6,Short Stop,Vacuum leak minor,False
DT-54268,2026-02-21,2026-02-21 16:23:05,Swing,VIM-04,14.0,Short Stop,Material staging,False
DT-54269,2026-02-21,2026-02-21 19:10:59,Swing,VIM-04,5.7,Short Stop,Material staging,False
DT-54270,2026-02-21,2026-02-21 20:06:46,Swing,VIM-04,8.8,Short Stop,Chamber pressure fluctuation,False
DT-54271,2026-02-21,2026-02-21 17:19:09,Swing,VIM-04,2.4,Short Stop,Vacuum leak minor,False
DT-54272,2026-02-21,2026-02-21 20:02:43,Swing,VIM-04,4.9,Short Stop,Mold positioning,False
DT-54273,2026-02-21,2026-02-22 05:45:07,Night,VIM-01,6.5,Short Stop,Material staging,False
DT-54274,2026-02-21,2026-02-21 22:29:39,Night,VIM-01,7.1,Short Stop,Vacuum leak minor,False
DT-54275,2026-02-21,2026-02-22 00:38:38,Night,VIM-01,8.9,Short Stop,Shell alignment,False
DT-54276,2026-02-21,2026-02-22 02:26:57,Night,VIM-02,3.4,Short Stop,Vacuum leak minor,False
DT-54277,2026-02-21,2026-02-21 23:43:26,Night,VIM-02,2.9,Short Stop,Shell alignment,False
DT-54278,2026-02-21,2026-02-22 00:45:28,Night,VIM-04,4.1,Short Stop,Shell alignment,False
DT-54279,2026-02-21,2026-02-22 04:44:09,Night,VIM-04,2.5,Short Stop,Shell alignment,False
DT-54280,2026-02-21,2026-02-22 03:36:25,Night,VIM-04,12.6,Short Stop,Material staging,False
DT-54281,2026-02-22,2026-02-22 11:40:02,Day,VIM-01,2.3,Short Stop,Operator break,False
DT-54282,2026-02-22,2026-02-22 06:51:11,Day,VIM-01,5.2,Short Stop,Thermocouple check,False
DT-54283,2026-02-22,2026-02-22 08:26:31,Day,VIM-02,3.0,Short Stop,Thermocouple check,False
DT-54284,2026-02-22,2026-02-22 08:07:01,Day,VIM-02,3.4,Short Stop,Shell alignment,False
DT-54285,2026-02-22,2026-02-22 09:57:58,Day,VIM-02,4.3,Short Stop,Material staging,False
DT-54286,2026-02-22,2026-02-22 09:12:02,Day,VIM-02,6.7,Short Stop,Pour rate adjustment,False
DT-54287,2026-02-22,2026-02-22 09:39:39,Day,VIM-02,5.0,Short Stop,Material staging,False
DT-54288,2026-02-22,2026-02-22 06:22:57,Day,VIM-03,6.8,Short Stop,Shell alignment,False
DT-54289,2026-02-22,2026-02-22 13:20:20,Day,VIM-04,14.0,Short Stop,Shell alignment,False
DT-54290,2026-02-22,2026-02-22 11:50:51,Day,VIM-04,1.4,Short Stop,Thermocouple check,False
DT-54291,2026-02-22,2026-02-22 11:20:33,Day,VIM-04,2.5,Short Stop,Mold positioning,False
DT-54292,2026-02-22,2026-02-22 10:06:00,Day,VIM-04,8.6,Short Stop,Thermocouple check,False
DT-54293,2026-02-22,2026-02-22 14:40:20,Swing,VIM-01,14.0,Short Stop,Shell alignment,False
DT-54294,2026-02-22,2026-02-22 19:38:29,Swing,VIM-01,6.0,Short Stop,Thermocouple check,False
DT-54295,2026-02-22,2026-02-22 14:36:56,Swing,VIM-02,2.4,Short Stop,Operator break,False
DT-54296,2026-02-22,2026-02-22 17:06:14,Swing,VIM-03,5.0,Short Stop,Pour rate adjustment,False
DT-54297,2026-02-22,2026-02-22 18:21:57,Swing,VIM-03,4.4,Short Stop,Shell alignment,False
DT-54298,2026-02-22,2026-02-22 17:59:49,Swing,VIM-03,2.9,Short Stop,Operator break,False
DT-54299,2026-02-22,2026-02-22 20:22:00,Swing,VIM-03,14.0,Short Stop,Mold positioning,False
DT-54300,2026-02-22,2026-02-22 20:56:53,Swing,VIM-04,1.3,Short Stop,Thermocouple check,False
DT-54301,2026-02-22,2026-02-22 14:18:27,Swing,VIM-04,1.3,Short Stop,Thermocouple check,False
DT-54302,2026-02-22,2026-02-22 19:21:33,Swing,VIM-04,10.6,Short Stop,Mold positioning,False
DT-54303,2026-02-22,2026-02-23 03:33:08,Night,VIM-01,9.9,Short Stop,Shell alignment,False
DT-54304,2026-02-22,2026-02-23 00:36:12,Night,VIM-01,6.9,Short Stop,Operator break,False
DT-54305,2026-02-22,2026-02-23 04:59:23,Night,VIM-01,4.2,Short Stop,Material staging,False
DT-54306,2026-02-22,2026-02-23 00:14:57,Night,VIM-01,14.0,Short Stop,Vacuum leak minor,False
DT-54307,2026-02-22,2026-02-23 02:01:06,Night,VIM-02,2.6,Short Stop,Thermocouple check,False
DT-54308,2026-02-22,2026-02-23 04:34:49,Night,VIM-02,3.0,Short Stop,Vacuum leak minor,False
DT-54309,2026-02-22,2026-02-23 00:51:29,Night,VIM-03,11.2,Short Stop,Material staging,False
DT-54310,2026-02-22,2026-02-22 23:16:47,Night,VIM-03,2.8,Short Stop,Thermocouple check,False
DT-54311,2026-02-22,2026-02-22 22:16:11,Night,VIM-04,14.0,Short Stop,Mold positioning,False
DT-54312,2026-02-23,2026-02-23 09:09:39,Day,VIM-01,2.0,Short Stop,Thermocouple check,False
DT-54313,2026-02-23,2026-02-23 07:21:10,Day,VIM-01,1.1,Short Stop,Vacuum leak minor,False
DT-54314,2026-02-23,2026-02-23 11:14:00,Day,VIM-01,2.0,Short Stop,Operator break,False
DT-54315,2026-02-23,2026-02-23 10:54:19,Day,VIM-02,1.6,Short Stop,Operator break,False
DT-54316,2026-02-23,2026-02-23 09:08:03,Day,VIM-03,8.2,Short Stop,Material staging,False
DT-54317,2026-02-23,2026-02-23 11:56:03,Day,VIM-04,5.8,Short Stop,Mold positioning,False
DT-54318,2026-02-23,2026-02-23 09:32:20,Day,VIM-04,5.1,Short Stop,Vacuum leak minor,False
DT-54319,2026-02-23,2026-02-23 20:34:56,Swing,VIM-01,7.3,Short Stop,Material staging,False
DT-54320,2026-02-23,2026-02-23 15:59:38,Swing,VIM-02,9.9,Short Stop,Pour rate adjustment,False
DT-54321,2026-02-23,2026-02-23 17:43:30,Swing,VIM-02,3.9,Short Stop,Shell alignment,False
DT-54322,2026-02-23,2026-02-23 16:12:44,Swing,VIM-02,5.0,Short Stop,Thermocouple check,False
DT-54323,2026-02-23,2026-02-23 18:41:05,Swing,VIM-02,5.1,Short Stop,Material staging,False
DT-54324,2026-02-23,2026-02-23 18:15:50,Swing,VIM-03,10.3,Short Stop,Material staging,False
DT-54325,2026-02-23,2026-02-23 16:38:39,Swing,VIM-04,3.2,Short Stop,Thermocouple check,False
DT-54326,2026-02-23,2026-02-23 19:30:35,Swing,VIM-04,6.0,Short Stop,Thermocouple check,False
DT-54327,2026-02-23,2026-02-23 22:30:17,Night,VIM-01,5.9,Short Stop,Thermocouple check,False
DT-54328,2026-02-23,2026-02-24 00:04:34,Night,VIM-02,5.0,Short Stop,Thermocouple check,False
DT-54329,2026-02-23,2026-02-24 05:46:29,Night,VIM-02,4.6,Short Stop,Pour rate adjustment,False
DT-54330,2026-02-23,2026-02-23 22:58:37,Night,VIM-02,5.5,Short Stop,Material staging,False
DT-54331,2026-02-23,2026-02-24 00:10:08,Night,VIM-03,2.6,Short Stop,Shell alignment,False
DT-54332,2026-02-24,2026-02-24 10:11:31,Day,VIM-01,2.9,Short Stop,Vacuum leak minor,False
DT-54333,2026-02-24,2026-02-24 10:40:59,Day,VIM-01,3.2,Short Stop,Operator break,False
DT-54334,2026-02-24,2026-02-24 11:52:07,Day,VIM-01,14.0,Short Stop,Pour rate adjustment,False
DT-54335,2026-02-24,2026-02-24 13:10:40,Day,VIM-01,13.1,Short Stop,Shell alignment,False
DT-54336,2026-02-24,2026-02-24 12:25:35,Day,VIM-02,2.2,Short Stop,Mold positioning,False
DT-54337,2026-02-24,2026-02-24 07:26:14,Day,VIM-02,4.6,Short Stop,Operator break,False
DT-54338,2026-02-24,2026-02-24 10:08:37,Day,VIM-02,7.4,Short Stop,Vacuum leak minor,False
DT-54339,2026-02-24,2026-02-24 09:40:03,Day,VIM-02,6.4,Short Stop,Material staging,False
DT-54340,2026-02-24,2026-02-24 09:31:15,Day,VIM-02,1.3,Short Stop,Shell alignment,False
DT-54341,2026-02-24,2026-02-24 13:26:46,Day,VIM-03,11.3,Short Stop,Vacuum leak minor,False
DT-54342,2026-02-24,2026-02-24 10:59:37,Day,VIM-03,13.3,Short Stop,Thermocouple check,False
DT-54343,2026-02-24,2026-02-24 11:02:40,Day,VIM-03,13.6,Short Stop,Mold positioning,False
DT-54344,2026-02-24,2026-02-24 06:54:26,Day,VIM-04,1.6,Short Stop,Material staging,False
DT-54345,2026-02-24,2026-02-24 08:16:53,Day,VIM-04,11.2,Short Stop,Mold positioning,False
DT-54346,2026-02-24,2026-02-24 16:38:00,Swing,VIM-01,5.7,Short Stop,Operator break,False
DT-54347,2026-02-24,2026-02-24 20:24:27,Swing,VIM-01,1.3,Short Stop,Vacuum leak minor,False
DT-54348,2026-02-24,2026-02-24 20:40:30,Swing,VIM-01,14.0,Short Stop,Thermocouple check,False
DT-54349,2026-02-24,2026-02-24 21:07:47,Swing,VIM-03,2.9,Short Stop,Thermocouple check,False
DT-54350,2026-02-24,2026-02-24 17:29:16,Swing,VIM-03,4.6,Short Stop,Thermocouple check,False
DT-54351,2026-02-24,2026-02-24 20:17:34,Swing,VIM-03,7.7,Short Stop,Operator break,False
DT-54352,2026-02-24,2026-02-24 15:04:29,Swing,VIM-04,3.9,Short Stop,Material staging,False
DT-54353,2026-02-24,2026-02-24 21:11:57,Swing,VIM-04,14.0,Short Stop,Material staging,False
DT-54354,2026-02-24,2026-02-24 20:10:16,Swing,VIM-04,4.6,Short Stop,Thermocouple check,False
DT-54355,2026-02-24,2026-02-24 15:07:38,Swing,VIM-04,14.0,Short Stop,Vacuum leak minor,False
DT-54356,2026-02-24,2026-02-25 04:22:00,Night,VIM-01,1.9,Short Stop,Material staging,False
DT-54357,2026-02-24,2026-02-24 23:19:25,Night,VIM-01,9.5,Short Stop,Operator break,False
DT-54358,2026-02-24,2026-02-25 04:43:51,Night,VIM-02,8.2,Short Stop,Vacuum leak minor,False
DT-54359,2026-02-24,2026-02-25 05:39:42,Night,VIM-02,9.9,Short Stop,Shell alignment,False
DT-54360,2026-02-24,2026-02-24 23:10:25,Night,VIM-03,14.0,Short Stop,Thermocouple check,False
DT-54361,2026-02-24,2026-02-25 02:29:21,Night,VIM-04,5.8,Short Stop,Shell alignment,False
DT-54362,2026-02-24,2026-02-25 03:13:12,Night,VIM-04,6.3,Short Stop,Operator break,False
DT-54363,2026-02-24,2026-02-25 00:09:16,Night,VIM-04,3.7,Short Stop,Shell alignment,False
DT-54364,2026-02-24,2026-02-25 04:04:04,Night,VIM-04,5.8,Short Stop,Thermocouple check,False
DT-54365,2026-02-25,2026-02-25 06:25:21,Day,VIM-01,8.5,Short Stop,Shell alignment,False
DT-54366,2026-02-25,2026-02-25 13:11:49,Day,VIM-01,10.0,Short Stop,Material staging,False
DT-54367,2026-02-25,2026-02-25 11:30:31,Day,VIM-01,4.2,Short Stop,Mold positioning,False
DT-54368,2026-02-25,2026-02-25 12:26:50,Day,VIM-01,1.5,Short Stop,Shell alignment,False
DT-54369,2026-02-25,2026-02-25 08:35:39,Day,VIM-01,1.7,Short Stop,Chamber pressure fluctuation,False
DT-54370,2026-02-25,2026-02-25 10:38:27,Day,VIM-01,5.5,Short Stop,Vacuum leak minor,False
DT-54371,2026-02-25,2026-02-25 12:23:21,Day,VIM-02,1.5,Short Stop,Shell alignment,False
DT-54372,2026-02-25,2026-02-25 13:15:18,Day,VIM-02,1.9,Short Stop,Vacuum leak minor,False
DT-54373,2026-02-25,2026-02-25 09:51:07,Day,VIM-02,3.7,Short Stop,Mold positioning,False
DT-54374,2026-02-25,2026-02-25 11:54:52,Day,VIM-02,9.3,Short Stop,Chamber pressure fluctuation,False
DT-54375,2026-02-25,2026-02-25 13:38:25,Day,VIM-02,12.1,Short Stop,Operator break,False
DT-54376,2026-02-25,2026-02-25 08:28:35,Day,VIM-02,7.4,Short Stop,Pour rate adjustment,False
DT-54377,2026-02-25,2026-02-25 11:03:51,Day,VIM-03,2.3,Short Stop,Vacuum leak minor,False
DT-54378,2026-02-25,2026-02-25 09:56:35,Day,VIM-03,14.0,Short Stop,Chamber pressure fluctuation,False
DT-54379,2026-02-25,2026-02-25 08:03:40,Day,VIM-03,1.7,Short Stop,Shell alignment,False
DT-54380,2026-02-25,2026-02-25 08:16:30,Day,VIM-04,2.2,Short Stop,Operator break,False
DT-54381,2026-02-25,2026-02-25 09:45:23,Day,VIM-04,2.4,Short Stop,Material staging,False
DT-54382,2026-02-25,2026-02-25 08:26:52,Day,VIM-04,8.1,Short Stop,Mold positioning,False
DT-54383,2026-02-25,2026-02-25 12:48:26,Day,VIM-04,1.8,Short Stop,Shell alignment,False
DT-54384,2026-02-25,2026-02-25 10:11:06,Day,VIM-04,10.3,Short Stop,Vacuum leak minor,False
DT-54385,2026-02-25,2026-02-25 11:13:32,Day,VIM-04,4.0,Short Stop,Thermocouple check,False
DT-54386,2026-02-25,2026-02-25 08:35:31,Day,VIM-04,8.1,Short Stop,Material staging,False
DT-54387,2026-02-25,2026-02-25 15:23:09,Swing,VIM-01,3.9,Short Stop,Mold positioning,False
DT-54388,2026-02-25,2026-02-25 14:15:35,Swing,VIM-01,5.3,Short Stop,Thermocouple check,False
DT-54389,2026-02-25,2026-02-25 19:52:19,Swing,VIM-01,1.8,Short Stop,Thermocouple check,False
DT-54390,2026-02-25,2026-02-25 15:00:00,Swing,VIM-01,240.0,Planned Maintenance,PM - Thermocouple replacement,True
DT-54391,2026-02-25,2026-02-25 17:45:06,Swing,VIM-02,6.5,Short Stop,Material staging,False
DT-54392,2026-02-25,2026-02-25 16:18:14,Swing,VIM-03,14.0,Short Stop,Thermocouple check,False
DT-54393,2026-02-25,2026-02-25 20:52:19,Swing,VIM-03,3.9,Short Stop,Chamber pressure fluctuation,False
DT-54394,2026-02-25,2026-02-25 19:39:36,Swing,VIM-03,3.1,Short Stop,Thermocouple check,False
DT-54395,2026-02-25,2026-02-25 15:59:53,Swing,VIM-03,7.1,Short Stop,Shell alignment,False
DT-54396,2026-02-25,2026-02-25 21:26:35,Swing,VIM-03,4.8,Short Stop,Operator break,False
DT-54397,2026-02-25,2026-02-25 20:41:13,Swing,VIM-04,3.2,Short Stop,Material staging,False
DT-54398,2026-02-25,2026-02-25 16:38:17,Swing,VIM-04,14.0,Short Stop,Thermocouple check,False
DT-54399,2026-02-25,2026-02-25 18:12:27,Swing,VIM-04,3.5,Short Stop,Operator break,False
DT-54400,2026-02-25,2026-02-25 15:56:07,Swing,VIM-04,4.5,Short Stop,Thermocouple check,False
DT-54401,2026-02-25,2026-02-25 15:56:18,Swing,VIM-04,6.6,Short Stop,Vacuum leak minor,False
DT-54402,2026-02-25,2026-02-25 17:58:34,Swing,VIM-04,14.0,Short Stop,Shell alignment,False
DT-54403,2026-02-25,2026-02-25 18:23:48,Swing,VIM-04,4.8,Short Stop,Vacuum leak minor,False
DT-54404,2026-02-25,2026-02-25 21:21:43,Swing,VIM-04,236.1,Breakdown,Cooling water loss,False
DT-54405,2026-02-25,2026-02-25 15:00:00,Swing,VIM-04,156.7,Planned Maintenance,PM - Crucible change,True
DT-54406,2026-02-25,2026-02-26 04:16:10,Night,VIM-01,9.4,Short Stop,Mold positioning,False
DT-54407,2026-02-25,2026-02-25 23:24:47,Night,VIM-02,4.9,Short Stop,Operator break,False
DT-54408,2026-02-25,2026-02-26 01:47:01,Night,VIM-02,7.6,Short Stop,Operator break,False
DT-54409,2026-02-25,2026-02-25 23:00:00,Night,VIM-02,188.5,Planned Maintenance,PM - Crucible change,True
DT-54410,2026-02-25,2026-02-26 05:45:45,Night,VIM-03,5.0,Short Stop,Shell alignment,False
DT-54411,2026-02-25,2026-02-26 05:30:36,Night,VIM-03,7.6,Short Stop,Shell alignment,False
DT-54412,2026-02-25,2026-02-26 05:47:24,Night,VIM-03,1.1,Short Stop,Operator break,False
DT-54413,2026-02-25,2026-02-26 06:10:37,Night,VIM-03,36.3,Breakdown,Vacuum pump failure,False
DT-54414,2026-02-25,2026-02-25 22:11:09,Night,VIM-04,3.3,Short Stop,Material staging,False
DT-54415,2026-02-25,2026-02-25 22:55:51,Night,VIM-04,5.6,Short Stop,Shell alignment,False
